,h1,art,price,price2,gold,gold2,weight,gems,gems2,url,d1,d0
137,Золотые серьги с бриллиантами,Артикул: 90533,33990₽,67980₽,"Артикул: 90533;Серьги с 34 бриллиантами, огранка круг 17 граней, 0.10 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.24г;Серьги с 34 бриллиантами, огранка круг 17 граней, 0.10 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_90533.html,70139-C5R-01&РОССИЯ&Розовое золото&Бриллиант&2.24 г,Бриллианты Якутии&Бриллианты. Fashion Diamonds
138,Золотая подвеска «Бриллианты Якутии»,Артикул: 99871,8990₽,29967₽,"Артикул: 99871;Подвеска «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, 0.03 карат, цвет 4, чистота 5, тип огранки А, 10 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б; 
Розовое золото 585 пробы;Вес изделия: 0.59г;Подвеска «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, 0.03 карат, цвет 4, чистота 5, тип огранки А, 10 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/pendants_99871.html,70401-P5R-01&РОССИЯ&Розовое золото&Бриллиант&0.59 г,Бриллианты Якутии&Бриллианты Якутии
139,Золотые серьги «Бриллианты Якутии»,Артикул: 108793,12990₽,129900₽,"Артикул: 108793;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.09 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 1.38г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.09 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_108793.html,70530-C5R-01&РОССИЯ&Розовое золото&Бриллиант&1.38 г,Бриллианты Якутии&Бриллианты Якутии
140,Золотое кольцо с бриллиантами,Артикул: 233414,21990₽,43980₽,"Артикул: 233414;Кольцо с 16 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.57г;Кольцо с 16 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_233414.html,70769-K5R-01&РОССИЯ&Розовое золото&Бриллиант&1.57 г,Бриллианты Якутии&Бриллианты. Классика
141,Золотой пирсинг с бриллиантами,Артикул: 105121,4990₽,9980₽,"Артикул: 105121;Пирсинг с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 6, тип огранки А;    
Розовое золото 585 пробы.;Вес изделия: 0.1г;Пирсинг с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 6, тип огранки А;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/piercing_105121.html,970011к.1&РОССИЯ&Розовое золото&Бриллиант&0.1 г,Бриллианты Якутии&Бриллианты. Fashion Diamonds
142,Золотое кольцо с топазами и бриллиантами,Артикул: 58801,19990₽,39980₽,"Артикул: 58801;Кольцо с 10 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 2.53 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.5г;Кольцо с 10 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 2.53 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_58801.html,"9370-K5R-15&РОССИЯ&Розовое золото&Бриллиант; Топаз&5,7 мм&2.5 г",SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
143,Золотое кольцо с сапфирами и бриллиантами,Артикул: 56964,41990₽,83980₽,"Артикул: 56964;Кольцо с 8 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
10 сапфирами, 0.83 карат, цвет 2, чистота 2, тип огранки Б;1 сапфиром, 0.16 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.95г;Кольцо с 8 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
10 сапфирами, 0.83 карат, цвет 2, чистота 2, тип огранки Б;1 сапфиром, 0.16 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_56964.html,"1881-K5R-06&Розовое золото&Бриллиант; Сапфир&1,2 мм&2.95 г",SERGEY GRIBNYAKOV&Драгоценные вставки
144,Серебряное кольцо с бриллиантами,Артикул: 187872,1490₽,4967₽,"Артикул: 187872;Кольцо с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Серебро 925 пробы.;Вес изделия: 1.35г;Кольцо с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Серебро 925 пробы.",,,,,https://sunlight.net//catalog/ring_187872.html,01-1845/000Б-00&РОССИЯ&Серебро&Бриллиант&1.35 г,SERGEY GRIBNYAKOV&Драгоценные камни. Серебро
145,Золотая подвеска с жемчугом и бриллиантами,Артикул: 56960,5490₽,10980₽,"Артикул: 56960;Подвеска с 4 бриллиантами,  карат, цвет 2, чистота 2, тип огранки Б;
1 жемчугом культивированным, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 0.89г;Подвеска с 4 бриллиантами,  карат, цвет 2, чистота 2, тип огранки Б;
1 жемчугом культивированным, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/pendants_56960.html,5409-P5R-02&РОССИЯ&Розовое золото&Бриллиант; Жемчуг&0.89 г,SERGEY GRIBNYAKOV&Золото. Жемчуг
146,Золотое кольцо с бриллиантами,Артикул: 279578,65990₽,131980₽,"Артикул: 279578;Кольцо с 42 бриллиантами черными обл., огранка круг 57 граней, 0.33 карат, цвет 7, чистота 9, тип огранки А;    
Розовое золото 585 пробы.

Мужская печатка — дополняющий аксессуар, знак престижа и статуса. Она может быть атрибутами стиля, социального положения и благосостояния. Более того, именно такой вариант кольца добавляет образу мужественности. Стиль кольца должен гармонировать с образом, вписываться в него. Покупая свою первую печатку, лучше остановиться на простом, более классическом варианте. Строгая геометрическая форма одинаково хорошо будет сочетаться и с деловым костюмом, и с фраком, и со спортивной одеждой.;Вес изделия: 4.65г;Кольцо с 42 бриллиантами черными обл., огранка круг 57 граней, 0.33 карат, цвет 7, чистота 9, тип огранки А;    
Розовое золото 585 пробы.;Мужская печатка — дополняющий аксессуар, знак престижа и статуса. Она может быть атрибутами стиля, социального положения и благосостояния. Более того, именно такой вариант кольца добавляет образу мужественности. Стиль кольца должен гармонировать с образом, вписываться в него. Покупая свою первую печатку, лучше остановиться на простом, более классическом варианте. Строгая геометрическая форма одинаково хорошо будет сочетаться и с деловым костюмом, и с фраком, и со спортивной одеждой.",,,,,https://sunlight.net//catalog/ring_279578.html,71417-K5R-02&РОССИЯ&Розовое золото&Бриллиант&4.65 г,Бриллианты Якутии
147,Золотое кольцо с бриллиантами,Артикул: 279560,12990₽,129900₽,"Артикул: 279560;Кольцо с 54 бриллиантами, огранка круг 17 граней, 0.17 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.24г;Кольцо с 54 бриллиантами, огранка круг 17 граней, 0.17 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_279560.html,71415-K5R-01&РОССИЯ&Розовое золото&Бриллиант&1.24 г,Бриллианты Якутии&Бриллианты. Классика
148,Золотые серьги с жемчугом и бриллиантами,Артикул: 90810,25990₽,129950₽,"Артикул: 90810;Серьги с 6 бриллиантами, 0.02 карат, цвет 2, чистота 2, тип огранки Б, 6 бриллиантами, 0.01 карат, цвет 2, чистота 2, тип огранки Б;
2 жемчугами пресноводными культ.черными, 10.25 карат, тип огранки В;    
Розовое золото 585 пробы.;Вес изделия: 4.65г;Серьги с 6 бриллиантами, 0.02 карат, цвет 2, чистота 2, тип огранки Б, 6 бриллиантами, 0.01 карат, цвет 2, чистота 2, тип огранки Б;
2 жемчугами пресноводными культ.черными, 10.25 карат, тип огранки В;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_90810.html,70123-C5R-01&РОССИЯ&Розовое золото&Бриллиант; Жемчуг&4.65 г,SERGEY GRIBNYAKOV&Золото. Жемчуг
149,Золотая подвеска «Бриллианты Якутии»,Артикул: 58731,107990₽,215980₽,"Артикул: 58731;Подвеска «Бриллианты Якутии» с 11 бриллиантами, огранка круг 57 граней, 0.70 карат, цвет 4, чистота 6, тип огранки А; 
Белое золото 585 пробы

Бриллианты Якутии - это всемирно признанное эталонное качество бриллиантов в ювелирном мире. 
Сейчас большое количество стран занимаются добычей алмазов, но только несколько месторождений признаны исключительными с точки зрения качества сырья и, конечно, якутские алмазные месторождения в этом списке в первых строках.
Каждое украшение проходит самый строгий контроль на соответствие мировым стандартам качества: от процесса отбора камней и благородных металлов до выпуска готового изделия в свет.;Вес изделия: 1.23г;Подвеска «Бриллианты Якутии» с 11 бриллиантами, огранка круг 57 граней, 0.70 карат, цвет 4, чистота 6, тип огранки А; 
Белое золото 585 пробы;Бриллианты Якутии - это всемирно признанное эталонное качество бриллиантов в ювелирном мире. 
Сейчас большое количество стран занимаются добычей алмазов, но только несколько месторождений признаны исключительными с точки зрения качества сырья и, конечно, якутские алмазные месторождения в этом списке в первых строках.
Каждое украшение проходит самый строгий контроль на соответствие мировым стандартам качества: от процесса отбора камней и благородных металлов до выпуска готового изделия в свет.",,,,,https://sunlight.net//catalog/pendants_58731.html,70041-P5W-01&РОССИЯ&Белое золото&Бриллиант&1.23 г,Бриллианты Якутии&Бриллианты Якутии
150,Золотое кольцо с сапфирами и бриллиантами,Артикул: 90474,16990₽,33980₽,"Артикул: 90474;Кольцо с 4 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б;
1 сапфиром, 0.16 карат, цвет 2, чистота 2, тип огранки В;    
Белое золото 585 пробы.;Вес изделия: 1.48г;Кольцо с 4 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б;
1 сапфиром, 0.16 карат, цвет 2, чистота 2, тип огранки В;    
Белое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_90474.html,70134-K5W-01&Белое золото&Бриллиант; Сапфир&1.48 г,SERGEY GRIBNYAKOV&Золото. Сапфиры
151,Золотое кольцо с изумрудами и бриллиантами,Артикул: 252419,10490₽,,"Артикул: 252419;Кольцо с 6 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б, 6 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 гидротермальным изумрудом , 0.20 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.37г;Кольцо с 6 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б, 6 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 гидротермальным изумрудом , 0.20 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_252419.html,70990-K5R-01&РОССИЯ&Розовое золото&Бриллиант; Изумруд&1.37 г,SERGEY GRIBNYAKOV&Золото. Изумруды
152,Золотые серьги «Бриллианты Якутии»,Артикул: 100273,50990₽,101980₽,"Артикул: 100273;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.20 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 1.12г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.20 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_100273.html,70345-C5W-01&РОССИЯ&Белое золото&Бриллиант&1.12 г,Бриллианты Якутии&Бриллианты Якутии
153,Золотые серьги с бриллиантами,Артикул: 55703,26990₽,53980₽,"Артикул: 55703;Серьги с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 4, чистота 5, тип огранки А, 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 4, чистота 5, тип огранки А, 23 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б, 3 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.

Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.;Вес изделия: 1.46г;Серьги с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 4, чистота 5, тип огранки А, 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 4, чистота 5, тип огранки А, 23 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б, 3 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.;Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.",,,,,https://sunlight.net//catalog/earring_55703.html,"0275-C5M-02&РОССИЯ&Белое золото, Розовое золото&Бриллиант&1.46 г",Бриллианты Якутии&Бриллианты. Miracle
154,Золотые серьги «Бриллианты Якутии»,Артикул: 99299,52990₽,105980₽,"Артикул: 99299;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.19 карат, цвет 3, чистота 7, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 2.64г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.19 карат, цвет 3, чистота 7, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_96502.html,70169-C5R-01&РОССИЯ&Розовое золото&Бриллиант&2.64 г,Бриллианты Якутии&Бриллианты Якутии
155,Золотое кольцо с бриллиантами,Артикул: 48004,35990₽,71980₽,"Артикул: 48004;Кольцо с 73 бриллиантами, огранка круг 17 граней, 0.17 карат, цвет 2, чистота 3, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.21г;Кольцо с 73 бриллиантами, огранка круг 17 граней, 0.17 карат, цвет 2, чистота 3, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_48004.html,4299-K5R-01&Розовое золото&Бриллиант&2.21 г,SERGEY GRIBNYAKOV&Бриллианты. Классика
156,Золотое кольцо с изумрудами и бриллиантами,Артикул: 313245,53990₽,107980₽,"Артикул: 313245;Кольцо с 47 бриллиантами, огранка круг 17 граней, 0.15 карат, цвет 2, чистота 2, тип огранки Б, 12 бриллиантами, огранка круг 17 граней, 0.06 карат, цвет 2, чистота 2, тип огранки Б;
2 изумрудами, 0.01 карат, цвет 3, чистота 3, тип огранки В;    
Розовое золото 585 пробы.;Вес изделия: 2.46г;Кольцо с 47 бриллиантами, огранка круг 17 граней, 0.15 карат, цвет 2, чистота 2, тип огранки Б, 12 бриллиантами, огранка круг 17 граней, 0.06 карат, цвет 2, чистота 2, тип огранки Б;
2 изумрудами, 0.01 карат, цвет 3, чистота 3, тип огранки В;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_313245.html,72003-K5R-01&РОССИЯ&Розовое золото&Бриллиант; Изумруд&2.46 г,SERGEY GRIBNYAKOV&Золото. Изумруды
157,Золотое кольцо «Бриллианты Якутии»,Артикул: 99837,37990₽,75980₽,"Артикул: 99837;Кольцо «Бриллианты Якутии» с 15 бриллиантами, огранка круг 57 граней, 0.17 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 1.1г;Кольцо «Бриллианты Якутии» с 15 бриллиантами, огранка круг 57 граней, 0.17 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_99837.html,70408-K5R-01&РОССИЯ&Розовое золото&Бриллиант&1.1 г,Бриллианты Якутии&Бриллианты Якутии
158,Золотое кольцо с бриллиантами,Артикул: 238294,34990₽,69980₽,"Артикул: 238294;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 6, тип огранки А, 24 бриллиантами, огранка круг 17 граней, 0.07 карат, цвет 2, чистота 2, тип огранки Б;    
Белое золото 585 пробы.

Мужская печатка — дополняющий аксессуар, знак престижа и статуса. Она может быть атрибутами стиля, социального положения и благосостояния. Более того, именно такой вариант кольца добавляет образу мужественности. Стиль кольца должен гармонировать с образом, вписываться в него. Покупая свою первую печатку, лучше остановиться на простом, более классическом варианте. Строгая геометрическая форма одинаково хорошо будет сочетаться и с деловым костюмом, и с фраком, и со спортивной одеждой.;Вес изделия: 2.92г;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 6, тип огранки А, 24 бриллиантами, огранка круг 17 граней, 0.07 карат, цвет 2, чистота 2, тип огранки Б;    
Белое золото 585 пробы.;Мужская печатка — дополняющий аксессуар, знак престижа и статуса. Она может быть атрибутами стиля, социального положения и благосостояния. Более того, именно такой вариант кольца добавляет образу мужественности. Стиль кольца должен гармонировать с образом, вписываться в него. Покупая свою первую печатку, лучше остановиться на простом, более классическом варианте. Строгая геометрическая форма одинаково хорошо будет сочетаться и с деловым костюмом, и с фраком, и со спортивной одеждой.",,,,,https://sunlight.net//catalog/ring_238294.html,71409-K5W-01&РОССИЯ&Белое золото&Бриллиант&2.92 г,Бриллианты Якутии
159,Золотое кольцо с сапфирами и бриллиантами,Артикул: 100357,47990₽,95980₽,"Артикул: 100357;Кольцо с 26 бриллиантами, огранка круг 57 граней, 0.18 карат, цвет 4, чистота 6, тип огранки А;
1 сапфиром, 0.21 карат, цвет 2, чистота 2, тип огранки В;    
Белое золото 585 пробы.;Вес изделия: 3.71г;Кольцо с 26 бриллиантами, огранка круг 57 граней, 0.18 карат, цвет 4, чистота 6, тип огранки А;
1 сапфиром, 0.21 карат, цвет 2, чистота 2, тип огранки В;    
Белое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_100357.html,70364-K5W-01&Белое золото&Бриллиант; Сапфир&3.71 г,SERGEY GRIBNYAKOV&Золото. Сапфиры
160,Золотые серьги с изумрудами и бриллиантами,Артикул: 267200,19990₽,39980₽,"Артикул: 267200;Серьги с 2 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;
2 гидротермальными изумрудами , 1.31 карат, тип огранки Б;    
 585 пробы.;Вес изделия: 1.58г;Серьги с 2 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;
2 гидротермальными изумрудами , 1.31 карат, тип огранки Б;    
 585 пробы.",,,,,https://sunlight.net//catalog/earring_267200.html,"71081-C5M-01&РОССИЯ&Белое золото, Розовое золото&Бриллиант; Изумруд&1.58 г",SERGEY GRIBNYAKOV&Золото. Изумруды
161,Серебряные серьги с бриллиантами,Артикул: 107907,1190₽,3967₽,"Артикул: 107907;Серьги с 2 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 3, тип огранки Б;    
Серебро 925 пробы.;Вес изделия: 1.03г;Серьги с 2 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 3, тип огранки Б;    
Серебро 925 пробы.",,,,,https://sunlight.net//catalog/earring_107907.html,381849-202268&РОССИЯ&Серебро&Бриллиант&1.03 г,SERGEY GRIBNYAKOV&Драгоценные камни. Серебро
162,Золотое кольцо «Бриллианты Якутии»,Артикул: 93247,84990₽,169980₽,"Артикул: 93247;Кольцо «Бриллианты Якутии» с 11 бриллиантами, огранка круг 57 граней, 0.56 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 1.32г;Кольцо «Бриллианты Якутии» с 11 бриллиантами, огранка круг 57 граней, 0.56 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_93247.html,"70409-K5W-01&РОССИЯ&Белое золото&Бриллиант&1,2 мм&1.32 г",Бриллианты Якутии&Бриллианты Якутии
163,Золотые серьги с сапфирами и бриллиантами,Артикул: 64678,46990₽,93980₽,"Артикул: 64678;Серьги с 12 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
2 сапфирами, 0.39 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.;Вес изделия: 4.02г;Серьги с 12 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
2 сапфирами, 0.39 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.",,,,,https://sunlight.net//catalog/earring_64678.html,"0453-C5M-01&РОССИЯ&Белое золото, Розовое золото&Бриллиант; Сапфир&4.02 г",SERGEY GRIBNYAKOV&Драгоценные вставки
164,Золотое кольцо «Бриллианты Якутии»,Артикул: 56411,31990₽,63980₽,"Артикул: 56411;Кольцо «Бриллианты Якутии» с 6 бриллиантами, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 5, тип огранки А, 6 бриллиантами, огранка круг 57 граней, 0.07 карат, цвет 3, чистота 5, тип огранки А, 1 бриллиантом, огранка круг 57 граней, 0.04 карат, цвет 3, чистота 5, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 1.68г;Кольцо «Бриллианты Якутии» с 6 бриллиантами, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 5, тип огранки А, 6 бриллиантами, огранка круг 57 граней, 0.07 карат, цвет 3, чистота 5, тип огранки А, 1 бриллиантом, огранка круг 57 граней, 0.04 карат, цвет 3, чистота 5, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_56411.html,2065-K5W-03&РОССИЯ&Белое золото&Бриллиант&1.68 г,Бриллианты Якутии&Бриллианты Якутии
165,Золотое кольцо с топазами и бриллиантами,Артикул: 55944,18990₽,37980₽,"Артикул: 55944;Кольцо с 20 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 1.50 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.17г;Кольцо с 20 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 1.50 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_55944.html,"9347-K5R-08&РОССИЯ&Розовое золото&Бриллиант; Топаз&4,0 мм&2.17 г",SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
166,Серебряные серьги с бриллиантами,Артикул: 187866,3190₽,6380₽,"Артикул: 187866;Серьги с 2 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Серебро 925 пробы.;Вес изделия: 2.24г;Серьги с 2 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Серебро 925 пробы.",,,,,https://sunlight.net//catalog/earring_187866.html,02-1841/000Б-00&РОССИЯ&Серебро&Бриллиант&2.24 г,SERGEY GRIBNYAKOV&Драгоценные камни. Серебро
167,Золотое кольцо «Бриллианты Якутии»,Артикул: 57646,13490₽,26980₽,"Артикул: 57646;Кольцо «Бриллианты Якутии» с 24 бриллиантами, огранка круг 57 граней, 0.05 карат, цвет 2, чистота 2, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 1.19г;Кольцо «Бриллианты Якутии» с 24 бриллиантами, огранка круг 57 граней, 0.05 карат, цвет 2, чистота 2, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_57646.html,"2450-K5R-05&РОССИЯ&Розовое золото&Бриллиант&1,0 мм&1.19 г",Бриллианты Якутии&Бриллианты Якутии
168,Золотые серьги со шпинелью и бриллиантами,Артикул: 279195,21990₽,43980₽,"Артикул: 279195;Серьги с 4 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б;
2 черными шпинелями, 0.08 карат, тип огранки В;2 черными шпинелями, 2.86 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.48г;Серьги с 4 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б;
2 черными шпинелями, 0.08 карат, тип огранки В;2 черными шпинелями, 2.86 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_279195.html,71385-C5R-02&РОССИЯ&Розовое золото&Бриллиант; Шпинель&2.48 г,SERGEY GRIBNYAKOV
169,Золотая подвеска с топазами и бриллиантами,Артикул: 51677,8490₽,16980₽,"Артикул: 51677;Подвеска с 3 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 2.28 карат, тип огранки В;    
Розовое золото 585 пробы.;Вес изделия: 0.97г;Подвеска с 3 бриллиантами, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 2.28 карат, тип огранки В;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/pendants_51677.html,9359-P5R-05&РОССИЯ&Розовое золото&Бриллиант; Топаз&0.97 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
170,Золотые серьги «Бриллианты Якутии»,Артикул: 151456,15990₽,31980₽,"Артикул: 151456;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.05 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 0.71г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.05 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_151456.html,70629-C5W-01&РОССИЯ&Белое золото&Бриллиант&0.71 г,Бриллианты Якутии&Бриллианты Якутии
171,"Золотое кольцо с топазами, сапфирами и бриллиантами",Артикул: 56967,38990₽,77980₽,"Артикул: 56967;Кольцо с 10 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 3, тип огранки Б;
14 сапфирами, 0.52 карат, цвет 3, чистота 3, тип огранки В;1 топазом синим, 2.19 карат;    
Розовое золото 585 пробы.;Вес изделия: 3.24г;Кольцо с 10 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 3, тип огранки Б;
14 сапфирами, 0.52 карат, цвет 3, чистота 3, тип огранки В;1 топазом синим, 2.19 карат;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_56967.html,9056-K5R-06&Розовое золото&Бриллиант; Сапфир; Топаз&3.24 г,SERGEY GRIBNYAKOV&Золото. Сапфиры
172,Золотые серьги с изумрудами и бриллиантами,Артикул: 81488,33990₽,67980₽,"Артикул: 81488;Серьги с 32 бриллиантами, огранка круг 17 граней, 0.08 карат, цвет 2, чистота 3, тип огранки Б;
2 гидротермальными изумрудами , 0.79 карат;    
Желтое золото 585 пробы.;Вес изделия: 2.06г;Серьги с 32 бриллиантами, огранка круг 17 граней, 0.08 карат, цвет 2, чистота 3, тип огранки Б;
2 гидротермальными изумрудами , 0.79 карат;    
Желтое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_81488.html,9990-C5Y-01&Желтое золото&Бриллиант; Изумруд&2.06 г,SERGEY GRIBNYAKOV&Золото. Изумруды
